FAMILY ID,IMP WEALTH W/ EQUITY,ACC WEALTH W/ EQUITY
2068.0,30521.843764084286,0.0
4211.0,667854.2051349136,0.0
5770.0,214589.71541461634,0.0
5997.0,0.0,0.0
3926.0,302.1964729117256,1.0
5758.0,8310.403005072454,0.0
3401.0,-11332.36773418971,0.0
5355.0,33392.71025674568,1.0
7425.0,110150.61437632398,1.0
2754.0,207004.58394453203,0.0
6124.0,5288.438275955198,0.0
377.0,55906.347488669235,0.0
2921.0,143241.12816015794,0.0
3862.0,76304.60941021072,0.0
2794.0,92169.9242380763,0.0
3952.0,140521.3599039524,0.0
3586.0,17376.297192424223,0.0
2708.0,-25648.92563838271,0.0
114.0,256137.19749288494,0.0
6664.0,101840.21137125153,1.0
2436.0,127073.61685938062,1.0
4432.0,168927.82835765462,0.0
1175.0,217581.46049644242,0.0
1208.0,31730.629655731187,0.0
344.0,326372.19074466365,0.0
253.0,475959.4448359678,0.0
4508.0,219092.44286100107,0.0
198.0,1039555.866816336,0.0
3282.0,1510.982364558628,0.0
2677.0,2266.473546837942,0.0
2134.0,855216.0183401834,1.0
6358.0,655766.3462184445,1.0
3092.0,11332.36773418971,0.0
2583.0,1167989.3678038195,0.0
1595.0,1149857.5794291159,0.0
1982.0,1669635.512837284,0.0
5156.0,258831.279048893,0.0
249.0,114985.75794291159,1.0
1393.0,19642.770739262163,0.0
5377.0,32335.02260155464,0.0
2253.0,17376.297192424223,0.0
2820.0,619502.7694690375,0.0
4105.0,110906.10555860329,0.0
5139.0,-302.1964729117256,0.0
1842.0,65727.73285830031,1.0
522.0,-28920.20245765214,0.0
1263.0,69505.18876969689,0.0
478.0,835573.2476009213,0.0
1770.0,42005.30973472986,0.0
2337.0,17829.59190179181,0.0
612.0,174896.2086976612,0.0
5266.0,3777.45591139657,0.0
8034.0,15111.334627950839,0.0
6466.0,13598.841281027651,0.0
2546.0,25233.405488129087,0.0
607.0,13598.841281027651,0.0
3501.0,-4532.947093675884,0.0
187.0,324861.20838010503,0.0
2603.0,60439.29458234512,0.0
2989.0,1009336.2195251635,0.0
94.0,1239005.538938075,1.0
2751.0,2604933.5964990747,0.0
786.0,253089.5460635702,0.0
6148.0,55150.85630638992,0.0
804.0,17527.395428880085,0.0
4846.0,70713.97466134379,1.0
1674.0,122389.57152924887,0.0
2423.0,302.1964729117256,0.0
3213.0,352058.89094216033,1.0
2569.0,94035.98745830622,1.0
626.0,90658.94187351767,0.0
6009.0,15109.82364558628,0.0
7859.0,40796.523843082956,0.0
2652.0,0.0,0.0
7553.0,146565.28936218692,0.0
2803.0,330451.84312897193,0.0
4154.0,146565.28936218692,1.0
1805.0,24931.209015217362,1.0
3318.0,16771.90424660077,1.0
1342.0,330149.64665606024,1.0
5677.0,663321.2580412377,0.0
2128.0,158654.6592610205,1.0
1774.0,172251.9895596836,0.0
6734.0,81593.04768616591,0.0
2816.0,437429.3945397228,0.0
1891.0,93303.16101149528,0.0
4002.0,1204252.9445532265,1.0
4112.0,1057687.6551910397,0.0
4480.0,284064.6845370221,0.0
3899.0,321839.24365098774,1.0
3770.0,7554.91182279314,0.0
632.0,456316.6740967057,1.0
6256.0,2035293.2450604718,0.0
3261.0,755491.182279314,0.0
2030.0,55150.85630638992,0.0
1780.0,-15109.82364558628,0.0
5194.0,238735.21360026323,0.0
7117.0,191894.76029894577,0.0
6247.0,200959.14350393295,1.0
7529.0,20851.55663090907,0.0
3527.0,732826.4468109346,0.0
7601.0,459338.6388258229,0.0
3616.0,462360.60355494014,0.0
7259.0,101235.81842542808,0.0
1209.0,120576.39269177851,0.0
1533.0,49258.025084611276,1.0
7848.0,432140.9562637676,1.0
71.0,64065.65225728583,0.0
414.0,36716.87145877466,0.0
2162.0,475959.4448359678,0.0
2659.0,65274.43814893273,0.0
2729.0,443473.32399795734,0.0
3708.0,0.0,0.0
5787.0,52884.38275955198,0.0
7264.0,784955.3383882073,0.0
5415.0,226647.3546837942,0.0
910.0,1609196.2182549387,0.0
731.0,226647.3546837942,0.0
193.0,25686.700197496677,0.0
106.0,278020.75507878757,0.0
2691.0,525368.5681570349,0.0
3746.0,379256.57350421563,0.0
5122.0,258377.9843395254,0.0
2552.0,552264.0542461785,0.0
1087.0,137499.39517483514,0.0
1912.0,188872.7955698285,0.0
6156.0,22664.73546837942,0.0
3524.0,-95176.77914354797,0.0
2034.0,746878.5828013298,0.0
500.0,47595.94448359678,0.0
1008.0,118612.1156178523,0.0
334.0,404943.2737017123,0.0
1986.0,27244.523015356623,0.0
6276.0,216825.9693141631,0.0
2294.0,-6497.2241676021,0.0
6837.0,45329.47093675884,0.0
383.0,114305.8158788602,0.0
536.0,483.51435665876096,0.0
984.0,29131.739988690348,0.0
518.0,12163.408034696955,0.0
2269.0,797.7986884869556,0.0
1052.0,831.0403005072454,0.0
1712.0,14958.725409130417,0.0
763.0,30975.138473451872,0.0
1164.0,45329.47093675884,0.0
5237.0,24175.717832938048,0.0
670.0,9065.894187351769,0.0
304.0,66634.32227703549,1.0
6342.0,10576.876551910396,0.0
4611.0,0.0,0.0
3335.0,10576.876551910396,0.0
2790.0,-12087.858916469024,0.0
5553.0,0.0,0.0
4396.0,0.0,0.0
6233.0,0.0,0.0
6471.0,15109.82364558628,1.0
5526.0,-9065.894187351769,1.0
3612.0,370190.6793168639,0.0
3561.0,419297.6061650193,1.0
4862.0,347525.9438484844,0.0
6065.0,610436.8752816857,0.0
6872.0,522799.8981372853,0.0
1143.0,652442.1850164155,1.0
238.0,151098.2364558628,0.0
1814.0,58172.82103550718,0.0
7111.0,183131.0625845057,0.0
2561.0,57417.329853227864,1.0
378.0,31730.629655731187,1.0
7075.0,4691.60024195454,0.0
1732.0,209119.9592549141,0.0
4693.0,90658.94187351767,0.0
2044.0,299174.50818260835,0.0
3035.0,536398.7394183129,0.0
6076.0,189628.28675210782,0.0
5240.0,631590.6283855065,0.0
5954.0,457827.6564612643,0.0
5634.0,-12390.05538938075,0.0
7144.0,86503.74037098145,0.0
5547.0,41400.916788906405,0.0
60.0,684475.0111450584,0.0
990.0,551508.5630638992,0.0
2724.0,763046.0941021071,0.0
5515.0,66483.22404057963,1.0
5906.0,69505.18876969689,0.0
3269.0,998759.3429732531,0.0
3473.0,358102.82040039485,0.0
1083.0,318817.2789218705,0.0
3306.0,15109.82364558628,0.0
2936.0,1900815.814614754,0.0
1999.0,234202.26650658733,0.0
7210.0,1662080.6010144907,0.0
51.0,494092.74419303593,0.0
5247.0,464627.0771017781,0.0
5596.0,453297.7313323175,1.0
1644.0,306729.4200054015,0.0
1909.0,189477.18851565194,0.0
1957.0,305218.43764084287,0.0
6361.0,167719.0424660077,0.0
1334.0,299174.50818260835,1.0
1371.0,100480.32724314876,0.0
2481.0,519129.7219737724,0.0
7986.0,581728.2103550718,0.0
8030.0,2002051.633040182,1.0
6448.0,285575.6669015807,0.0
2026.0,226256.01025137352,1.0
7652.0,24175.717832938048,0.0
6703.0,1571421.6591409731,0.0
496.0,15109.82364558628,0.0
224.0,1825266.6963868227,0.0
239.0,0.0,0.0
5961.0,284064.6845370221,0.0
6858.0,661810.2756766791,0.0
4951.0,9671.798115539777,0.0
1990.0,1129912.612216942,1.0
480.0,567751.6234829045,0.0
2639.0,511920.82511246315,0.0
27.0,726782.5173527001,0.0
5930.0,287181.8411551065,1.0
3128.0,-40041.03266080364,0.0
621.0,225136.37231923558,1.0
578.0,2387352.1360026323,0.0
4179.0,6043.929458234512,0.0
1165.0,190383.77793438712,1.0
5180.0,929254.1542035562,0.0
6119.0,429118.9915346503,0.0
5446.0,410231.7119776675,0.0
5295.0,5123.7411982183075,0.0
6114.0,442970.1668705593,1.0
3902.0,397388.3618789192,0.0
2339.0,-755.491182279314,0.0
7150.0,25686.700197496677,1.0
5034.0,57523.09861874697,1.0
3482.0,62856.866365638925,0.0
2534.0,203982.61921541477,0.0
6289.0,-11392.807028772055,0.0
1622.0,317004.10008440015,0.0
426.0,521288.91577272664,1.0
988.0,20096.065448629754,0.0
196.0,0.0,0.0
6033.0,101991.30960770739,0.0
6671.0,-58867.872923204144,0.0
6463.0,43516.29209928848,1.0
165.0,65729.24384066487,0.0
6185.0,565107.4043449268,0.0
1643.0,96702.87133175219,0.0
4727.0,123900.55389380749,0.0
6045.0,160164.13064321456,0.0
752.0,2406994.9067418943,1.0
599.0,164783.2037316703,1.0
2996.0,34752.594384848446,0.0
2198.0,-34752.594384848446,1.0
7131.0,161675.1130077732,0.0
6370.0,36943.51881345845,0.0
6442.0,135988.41281027652,0.0
2367.0,306729.4200054015,0.0
4724.0,-46084.96211903815,0.0
3656.0,132210.95689887996,0.0
259.0,400410.3266080364,0.0
376.0,158653.14827865595,0.0
1579.0,16620.80601014491,0.0
529.0,155631.1835495387,0.0
285.0,282402.6039360076,0.0
3108.0,572662.31616772,0.0
2368.0,1204068.6047047505,0.0
4050.0,40796.523843082956,0.0
2740.0,86428.19125275352,0.0
6089.0,208515.56630909067,0.0
6169.0,32788.317310922226,1.0
6452.0,3241057.171978257,0.0
5941.0,1068264.53174295,0.0
2176.0,559063.4748866924,0.0
4561.0,778911.4089299727,0.0
4318.0,73870.41682090676,0.0
5928.0,402678.3111372389,0.0
3955.0,171043.2036680367,0.0
3353.0,38001.20646864949,0.0
3914.0,24477.914305849772,0.0
4310.0,-6043.929458234512,0.0
1991.0,-4532.947093675884,0.0
3849.0,-10546.656904619223,0.0
996.0,488047.3037524368,1.0
1515.0,352058.89094216033,0.0
5873.0,234957.75768886667,0.0
1963.0,27802.075507878755,0.0
4359.0,1396147.7048521722,1.0
2401.0,239943.99949191013,0.0
292.0,19642.770739262163,0.0
2347.0,42307.506207641585,1.0
3294.0,554530.5277930165,0.0
2735.0,26895.48608914358,0.0
2620.0,320328.26128642913,1.0
2081.0,25686.700197496677,1.0
3029.0,-1510.982364558628,0.0
2778.0,-84615.01241528317,0.0
5872.0,19644.28172162672,1.0
413.0,1435.4332463306966,0.0
4091.0,1194582.6574200513,0.0
2179.0,-13296.644808115927,0.0
3008.0,8763.697714440043,0.0
4844.0,23420.226650658733,0.0
3842.0,6043.929458234512,0.0
613.0,116345.64207101436,0.0
2568.0,1510.982364558628,0.0
3709.0,320328.26128642913,0.0
3742.0,38530.05029624501,0.0
7942.0,104559.97962745705,0.0
3600.0,30219.64729117256,0.0
4230.0,28708.664926613932,1.0
5501.0,167719.0424660077,0.0
7702.0,-3021.964729117256,0.0
3372.0,196427.70739262164,0.0
211.0,156386.674731818,0.0
956.0,290108.6139952566,1.0
2529.0,-6043.929458234512,0.0
8037.0,1510.982364558628,0.0
4346.0,1003595.9975222052,1.0
65.0,1402191.6343104069,0.0
2914.0,12087.858916469024,0.0
3026.0,377745.591139657,0.0
2456.0,612703.3488285237,0.0
2633.0,672387.1522285894,0.0
283.0,1140791.6852417642,0.0
2945.0,974583.625140315,0.0
2952.0,3298474.501831485,1.0
7227.0,90658.94187351767,0.0
6014.0,760024.1293729899,0.0
4144.0,33241.61202028982,0.0
6460.0,809886.5474034246,0.0
4349.0,2115.375310382079,1.0
5023.0,-51373.400394993354,0.0
6757.0,-174367.36487006568,0.0
5411.0,1317576.6218951235,1.0
4800.0,-45329.47093675884,1.0
1106.0,2938860.6990665314,0.0
7835.0,3830340.294156122,0.0
7463.0,2825537.0217246343,0.0
1213.0,645189.4696665341,0.0
4566.0,3387622.461340444,0.0
5880.0,10455997.962745706,1.0
6738.0,908100.4010997354,1.0
2043.0,1538180.0471206834,0.0
1138.0,1367439.0399255583,0.0
2285.0,1057.6876551910395,0.0
2933.0,9247212.071098803,1.0
3078.0,2910303.1323763733,1.0
7431.0,10920625.039847484,1.0
6013.0,548788.7948076937,0.0
7546.0,2840646.8453702205,1.0
3266.0,214561.00674968972,0.0
3578.0,-12087.858916469024,0.0
4020.0,891479.5950895905,0.0
402.0,166208.06010144908,1.0
54.0,107430.84612011845,1.0
6985.0,-7554.91182279314,0.0
5258.0,166208.06010144908,0.0
4779.0,-11219.044056847813,0.0
4914.0,-7630.460941021071,0.0
153.0,344503.9791193672,0.0
2180.0,1624306.041900525,0.0
3598.0,106524.25670138327,0.0
6867.0,37170.16616814225,0.0
4682.0,314284.3318281946,0.0
7187.0,24175.717832938048,0.0
4530.0,36263.576749407075,0.0
5195.0,324530.3032422667,0.0
4855.0,738870.376269169,0.0
7291.0,1208.7858916469024,0.0
7285.0,630306.2933756317,1.0
4098.0,329394.1554737809,0.0
5685.0,34751.083402483884,1.0
4917.0,2039827.7031365123,0.0
3540.0,109546.22143050053,0.0
2867.0,256867.00197496676,0.0
6483.0,8337.600687634509,0.0
8041.0,32508.785573478883,1.0
4584.0,2729589.6415751614,0.0
4008.0,4759594.4483596785,0.0
2799.0,-72527.15349881415,0.0
2727.0,401921.308972595,0.0
3300.0,42309.01719000614,0.0
5006.0,21153.753103820793,0.0
5361.0,800822.1641984374,1.0
3629.0,441208.36143348395,0.0
5280.0,1103017.1261277983,1.0
1950.0,199298.57388528303,0.0
2199.0,1229939.6447507231,1.0
2948.0,74340.3323362845,0.0
4099.0,-21153.753103820793,0.0
5458.0,-6043.929458234512,0.0
4665.0,108491.5557400386,0.0
5948.0,152004.82587459797,0.0
7211.0,113323.6773418971,0.0
6224.0,2095581.441406361,1.0
3418.0,132966.44808115927,0.0
4753.0,455561.1829144263,0.0
5402.0,116345.64207101436,0.0
3226.0,389833.45005612605,1.0
3322.0,32032.826128642915,0.0
3597.0,250823.07251673224,0.0
3700.0,167719.0424660077,0.0
3504.0,60439.29458234512,1.0
6767.0,329088.93703614007,0.0
8.0,186606.32202299056,0.0
4034.0,465390.1231958802,0.0
643.0,628568.6636563892,1.0
1995.0,43365.193862832624,0.0
972.0,453294.7093675884,0.0
2272.0,30694.09575364397,0.0
6326.0,237624.64156231264,0.0
6691.0,9065.894187351769,1.0
3754.0,-95645.18367656115,0.0
5497.0,831041.81148961,1.0
3373.0,574173.2985322786,1.0
6842.0,2044359.1392478237,0.0
667.0,89903.45069123837,1.0
1322.0,302.1964729117256,0.0
3767.0,178295.91901791812,1.0
598.0,118612.1156178523,0.0
836.0,54395.365124110605,0.0
4277.0,85597.15095224627,1.0
1169.0,84615.01241528317,0.0
2440.0,1631.8609537233183,0.0
2530.0,-50617.90921271404,0.0
1875.0,72527.15349881415,0.0
2720.0,30975.138473451872,0.0
1351.0,-49862.418030434725,0.0
2631.0,67087.61698640308,0.0
4242.0,-10304.899726289843,0.0
4288.0,4986.241803043473,1.0
6379.0,36263.576749407075,0.0
1232.0,-76002.41293729898,0.0
6262.0,-17376.297192424223,0.0
7781.0,289504.2210494331,1.0
7817.0,864281.9125275352,0.0
1477.0,13598.841281027651,0.0
3414.0,11371.653275668234,1.0
1295.0,96551.77309529633,0.0
1574.0,-32486.1208380105,0.0
3781.0,3031030.623304608,0.0
6274.0,323449.95085160725,0.0
5725.0,3050.67339404387,1.0
369.0,909.611383464294,0.0
5594.0,-1509.4713821940693,0.0
1824.0,329394.1554737809,0.0
3399.0,1707410.0719512496,1.0
3009.0,34148.20143902499,0.0
1116.0,385300.50296245015,1.0
297.0,314284.3318281946,0.0
1436.0,-7252.715349881414,0.0
3265.0,517511.4598613301,1.0
533.0,55150.85630638992,0.0
7201.0,3928.554147852433,0.0
5877.0,17376.297192424223,0.0
182.0,119367.60680013162,0.0
2934.0,179806.90138247673,0.0
6546.0,846150.1241528317,0.0
2563.0,3422375.0557252923,1.0
603.0,770601.0059249003,1.0
3718.0,9386222.448638197,0.0
4617.0,160164.13064321456,1.0
172.0,364146.74985862937,0.0
823.0,-755.491182279314,0.0
1380.0,-45676.99688060732,1.0
5557.0,107210.24269489289,1.0
1201.0,59834.90163652167,0.0
2453.0,158653.14827865595,0.0
3613.0,56661.83867094855,1.0
4913.0,387113.6817999205,1.0
3173.0,127678.00980520407,0.0
3032.0,83097.98612126631,0.0
2497.0,20853974.20269236,1.0
5645.0,284066.1955193866,1.0
4757.0,1236587.967154781,1.0
5092.0,339971.0320256913,0.0
2215.0,-27575.42815319496,1.0
2926.0,57417.329853227864,1.0
4976.0,2734878.0798511165,1.0
1629.0,63083.51372032272,0.0
6083.0,117101.13325329366,0.0
3034.0,113776.97205126469,0.0
1223.0,6048.462405328188,0.0
5999.0,3173.0629655731186,0.0
4756.0,1175544.2796266126,0.0
5502.0,1361395.1104673238,0.0
1014.0,0.0,0.0
1033.0,0.0,0.0
5845.0,3777.45591139657,1.0
333.0,3173.0629655731186,0.0
568.0,1013869.1666188394,0.0
6970.0,475355.05189014436,0.0
3137.0,86881.4859621211,0.0
3089.0,36263.576749407075,1.0
147.0,77060.10059249002,0.0
2844.0,3920245.255829725,1.0
3364.0,0.0,0.0
1277.0,18131.788374703538,0.0
1069.0,-7554.91182279314,0.0
6305.0,21304.851340276655,0.0
3511.0,30219.64729117256,1.0
831.0,1207577.1057552556,0.0
2840.0,96174.02750415668,1.0
5950.0,9821.385369631082,0.0
6692.0,323350.2260155464,0.0
611.0,904322.9451883389,1.0
4691.0,2213589.16407839,0.0
55.0,164697.07773689044,0.0
6566.0,171345.40014094842,0.0
635.0,590824.3241897147,0.0
5009.0,122789.98185585691,0.0
7280.0,2618532.4377801022,1.0
3814.0,78209.95817191915,0.0
3573.0,-21153.753103820793,0.0
3694.0,9179.217864693665,0.0
4956.0,67994.20640513826,1.0
3890.0,182828.866111594,0.0
5046.0,0.0,0.0
5286.0,-55906.347488669235,0.0
1936.0,9519.188896719357,1.0
77.0,1423345.3874142275,0.0
5830.0,435162.92099288484,0.0
3940.0,151098.2364558628,0.0
5904.0,-62403.571656271335,0.0
2178.0,385300.50296245015,0.0
68.0,333624.9060945451,0.0
2465.0,185850.83084071125,0.0
3786.0,153364.71000270074,0.0
6433.0,-18585.083084071124,0.0
2048.0,337100.1655330299,0.0
1036.0,253845.0372458495,0.0
5860.0,717716.6231653483,0.0
171.0,747936.2704565208,0.0
2092.0,270465.84325599443,0.0
149.0,121482.9821105137,0.0
1117.0,134477.43044571788,0.0
5785.0,5439.53651241106,0.0
5395.0,1510.982364558628,0.0
6020.0,-34752.594384848446,0.0
4707.0,83255.1282871804,0.0
2237.0,382278.53823333286,0.0
215.0,353116.5785973514,0.0
255.0,538514.114728695,0.0
3441.0,40494.32737017123,0.0
2225.0,-4684.045330131747,0.0
1140.0,-8310.403005072454,0.0
3442.0,208515.56630909067,0.0
4607.0,78571.08295704865,0.0
2965.0,52884.38275955198,0.0
1690.0,611947.8576462443,0.0
3082.0,203680.42274250305,0.0
4585.0,257773.59139370194,0.0
5409.0,12087.858916469024,0.0
4987.0,151098.2364558628,0.0
5322.0,111057.20379505916,0.0
5123.0,453.2947093675884,0.0
5653.0,82197.44063198936,1.0
5264.0,15240523.620120602,1.0
4841.0,10123.581842542808,0.0
5067.0,232691.28414202871,1.0
256.0,43062.9973899209,0.0
5959.0,-6799.420640513826,0.0
6744.0,0.0,0.0
6486.0,346014.9614839258,0.0
163.0,47595.94448359678,0.0
47.0,-7554.91182279314,0.0
2132.0,-1208.7858916469024,0.0
7929.0,88090.27185376802,0.0
7770.0,-3021.964729117256,0.0
1038.0,23118.03017774701,0.0
7749.0,110301.71261277984,0.0
139.0,801576.1443983521,0.0
1787.0,226647.3546837942,1.0
4213.0,99724.83606086945,0.0
1958.0,675409.1169577067,0.0
4516.0,505423.6009448611,0.0
6543.0,14354.332463306966,0.0
4875.0,33241.61202028982,1.0
7849.0,755.491182279314,0.0
88.0,57719.52632613959,0.0
7102.0,0.0,0.0
3707.0,20398.261921541478,1.0
3807.0,0.0,0.0
4243.0,-15109.82364558628,0.0
7754.0,28784.214044841865,0.0
4885.0,468.40453301317467,0.0
3850.0,-4532.947093675884,0.0
648.0,391977.53403143474,1.0
1049.0,75.5491182279314,0.0
2156.0,210026.5486736493,0.0
7208.0,77060.10059249002,0.0
6669.0,1624306.041900525,1.0
1119.0,58172.82103550718,1.0
2976.0,525821.8628664025,1.0
6164.0,1036533.9020872188,1.0
7283.0,870325.8419857697,1.0
6194.0,274998.7903496703,0.0
5188.0,359613.80276495346,0.0
3793.0,630079.6460209478,1.0
3587.0,433651.9386283262,0.0
4633.0,53639.87394183129,0.0
4904.0,-14354.332463306966,0.0
3714.0,39587.73795143605,1.0
2621.0,-4684.045330131747,0.0
11.0,136292.1202655528,0.0
346.0,1171011.3325329367,0.0
546.0,2975124.2758159386,0.0
1645.0,2175814.6049644244,1.0
3292.0,29086.41051775359,0.0
7052.0,-24553.463424077705,0.0
4096.0,21153.753103820793,0.0
2775.0,64972.241676021,1.0
6769.0,0.0,0.0
1853.0,335438.0849320154,1.0
3079.0,1216340.8034696956,1.0
4820.0,989693.4487859013,1.0
3967.0,103502.29197226602,1.0
57.0,570698.0390937938,0.0
5212.0,155631.1835495387,0.0
6425.0,-17376.297192424223,0.0
6414.0,-3928.554147852433,0.0
808.0,720738.5878944655,0.0
3766.0,551508.5630638992,0.0
5385.0,96702.87133175219,0.0
4933.0,15955.973769739112,0.0
3049.0,137877.1407659748,1.0
884.0,2370731.3299924876,0.0
4.0,465835.862993425,0.0
7762.0,1721008.9132322774,1.0
7378.0,54395.365124110605,0.0
1265.0,1813178.8374703536,0.0
1171.0,87636.97714440043,0.0
1919.0,414009.16788906406,0.0
6878.0,-4386.381804313697,0.0
4559.0,164545.9795004346,0.0
5573.0,516755.9686790508,0.0
5512.0,123145.06271152818,1.0
924.0,139010.37753939378,0.0
2598.0,490767.07200864237,0.0
1519.0,52128.89157727267,0.0
368.0,132966.44808115927,1.0
5075.0,737359.3939046104,0.0
3198.0,732826.4468109346,0.0
555.0,66120.58827308557,0.0
6611.0,-80082.06532160728,0.0
263.0,262155.44025092194,0.0
425.0,604.3929458234512,0.0
2142.0,60892.589291712706,0.0
3212.0,291619.5963598152,1.0
973.0,216070.4781318838,1.0
2118.0,11030.171261277985,0.0
569.0,448761.7622739125,0.0
6900.0,265932.89616231853,1.0
1859.0,135988.41281027652,0.0
6252.0,566618.3867094856,0.0
6906.0,98213.85369631082,0.0
2773.0,46840.453301317466,0.0
6639.0,338460.0496611327,0.0
1655.0,199449.6721217389,0.0
997.0,2092712.0858960643,1.0
2800.0,163186.09537233182,0.0
4590.0,1382548.8635711446,0.0
5057.0,398899.3442434778,0.0
5217.0,-28708.664926613932,0.0
1020.0,135988.41281027652,0.0
2375.0,117101.13325329366,0.0
3547.0,0.0,0.0
2474.0,41854.211498273995,0.0
1257.0,7554.91182279314,0.0
2125.0,11181.269497733847,0.0
654.0,10889.649901374032,0.0
5117.0,474449.97345377377,0.0
3828.0,-53186.57923246371,0.0
978.0,149285.05761839246,0.0
3476.0,763952.6835208423,1.0
4261.0,1662.0806010144909,0.0
3702.0,1542712.9942143592,0.0
1646.0,37472.36264105397,0.0
1378.0,500135.16266890586,0.0
3457.0,1767849.3665335947,0.0
1874.0,1474718.7878092208,1.0
3536.0,-17950.4704909565,0.0
1678.0,1175544.2796266126,0.0
1534.0,52884.38275955198,1.0
4620.0,86125.9947798418,0.0
3186.0,8612.59947798418,1.0
1669.0,99.72483606086945,0.0
2909.0,13629060.928318825,0.0
3915.0,64972.241676021,0.0
2858.0,2339000.700336756,0.0
3715.0,1405213.599039524,1.0
4372.0,1181588.209084847,0.0
7792.0,140521.3599039524,0.0
3127.0,394366.3971498019,0.0
2542.0,193405.74266350438,0.0
6748.0,284064.6845370221,1.0
697.0,168776.73012119875,0.0
1079.0,74038.13586337277,0.0
1764.0,83104.03005072454,0.0
299.0,835497.6984826934,0.0
3741.0,4516326.287665739,0.0
4945.0,1903837.7793438712,1.0
3472.0,270012.5485466268,1.0
6957.0,83104.03005072454,0.0
3605.0,294641.56108893245,0.0
4742.0,128915.50436177758,1.0
3945.0,374723.6264105397,1.0
5033.0,296605.8381628587,0.0
436.0,982138.5369631082,0.0
1349.0,486536.3213878782,0.0
2376.0,-210177.64691010516,0.0
352.0,155215.66339928505,0.0
680.0,595327.0516360995,0.0
1679.0,377292.2964302894,1.0
5967.0,154120.20118498005,1.0
773.0,914144.33055797,0.0
2195.0,41552.01502536227,1.0
3024.0,1569910.6767764145,0.0
7784.0,275452.0850590379,1.0
2278.0,494091.23321067134,1.0
8011.0,-25686.700197496677,0.0
3002.0,944363.9778491425,1.0
2148.0,936793.9562027038,1.0
6381.0,338460.0496611327,0.0
4138.0,155631.1835495387,1.0
7084.0,7554.91182279314,0.0
6693.0,0.0,0.0
3856.0,-13598.841281027651,0.0
7674.0,21909.244286100107,0.0
7549.0,11030.171261277985,0.0
7606.0,631590.6283855065,0.0
2362.0,89147.95950895906,1.0
5043.0,521288.91577272664,0.0
2548.0,406088.59833404777,0.0
2464.0,144298.81581534896,1.0
5942.0,296152.54345349106,1.0
6078.0,525821.8628664025,0.0
3992.0,114834.65970645573,0.0
1946.0,811246.4315315274,1.0
4005.0,635670.2807698149,0.0
3637.0,2464412.236595122,1.0
6189.0,17225.19895596836,0.0
4060.0,627057.6812918306,1.0
5779.0,656672.9356371798,0.0
2494.0,566618.3867094856,1.0
3537.0,7706.010059249003,1.0
3250.0,380012.06468649494,0.0
3014.0,16469.707773689046,0.0
7439.0,453.2947093675884,0.0
5591.0,3153420.1948338565,0.0
6082.0,1140036.1940594849,0.0
4090.0,205493.60157997342,0.0
7115.0,596838.0340006581,1.0
811.0,218336.95167872176,0.0
6444.0,105164.3725732805,0.0
1041.0,76304.60941021072,0.0
947.0,54395.365124110605,0.0
1275.0,504668.10976258176,0.0
4051.0,1015594.7084791653,0.0
1715.0,-2115.375310382079,0.0
1617.0,72678.25173527001,0.0
1205.0,471426.49774229195,0.0
5841.0,511920.82511246315,1.0
5537.0,483061.06194939336,1.0
5657.0,341482.0143902499,0.0
3788.0,468555.63124963053,0.0
5668.0,149587.25409130417,0.0
5751.0,0.0,0.0
2300.0,108790.73024822121,0.0
2150.0,65850.12242982957,0.0
4042.0,60440.80556470968,1.0
3065.0,90658.94187351767,0.0
5058.0,0.0,0.0
6002.0,3021.964729117256,0.0
3139.0,5288.438275955198,0.0
3272.0,20096.065448629754,0.0
4353.0,6043.929458234512,0.0
7624.0,-7403.813586337277,0.0
3872.0,-52884.38275955198,0.0
3922.0,3777.45591139657,0.0
4189.0,3021.964729117256,0.0
2973.0,3023.4757114818144,0.0
4470.0,166812.45304727255,0.0
1652.0,63461.259311462374,1.0
1750.0,-1332.6864455407099,0.0
2308.0,55906.347488669235,1.0
2841.0,36263.576749407075,0.0
4492.0,-14203.234226851104,0.0
1920.0,-6043.929458234512,0.0
5511.0,5590.6347488669235,0.0
3112.0,-19944.96721217389,0.0
2957.0,213804.00458504586,1.0
1866.0,158653.14827865595,1.0
3432.0,0.0,0.0
7982.0,250823.07251673224,1.0
659.0,-20398.261921541478,0.0
6959.0,-4532.947093675884,0.0
7687.0,30219.64729117256,0.0
6272.0,204738.11039769408,0.0
6285.0,358102.82040039485,0.0
6269.0,565107.4043449268,1.0
6465.0,64518.94696665341,0.0
5105.0,380767.55586877425,1.0
5940.0,1510.982364558628,0.0
5030.0,-22513.637231923556,0.0
6660.0,46840.453301317466,0.0
6583.0,26291.093143320126,0.0
6602.0,75246.92175501968,0.0
4737.0,409249.5734407044,0.0
6281.0,408267.4349037413,0.0
4477.0,305218.43764084287,0.0
6819.0,-35508.08556712776,0.0
6324.0,29615.25434534911,0.0
4071.0,371701.6616814225,0.0
6311.0,7554.91182279314,0.0
6640.0,217581.46049644242,0.0
4719.0,-5980.468198923049,0.0
4813.0,831.0403005072454,0.0
7235.0,43818.488572200215,0.0
4021.0,423075.06207641587,0.0
5565.0,-39209.9923602964,0.0
7953.0,6043.929458234512,1.0
3263.0,90658.94187351767,0.0
4598.0,327883.17310922226,0.0
3924.0,247045.61660533567,0.0
2312.0,231180.30177747007,0.0
2238.0,658032.8197652824,0.0
